2010-01-16 12:00:00  13 2
 -0.0 8.855165481567383
 -3.0 8.846455574035645
 -10.0 8.566455841064453
 -15.0 8.414521217346191
 -20.0 8.290971755981445
 -30.0 8.143229484558105
 -50.0 7.904520034790039
 -75.0 7.8519392013549805
 -100.0 8.089035987854004
 -125.0 8.453553199768066
 -150.0 8.728068351745605
 -200.0 9.582907676696777
 -250.0 10.154196739196777
2010-02-15 00:00:00  13 2
 -0.0 8.069289207458496
 -3.0 8.069289207458496
 -10.0 8.074646949768066
 -15.0 8.082147598266602
 -20.0 8.091788291931152
 -30.0 8.086431503295898
 -50.0 7.937861442565918
 -75.0 7.827502727508545
 -100.0 7.9667887687683105
 -125.0 8.126073837280273
 -150.0 8.34393310546875
 -200.0 9.329646110534668
 -250.0 10.43428897857666
2010-03-16 12:00:00  13 2
 -0.0 9.090648651123047
 -3.0 9.090970993041992
 -10.0 9.100004196166992
 -15.0 9.102582931518555
 -20.0 9.090004920959473
 -30.0 9.067100524902344
 -50.0 8.79806900024414
 -75.0 8.386777877807617
 -100.0 8.298714637756348
 -125.0 8.515486717224121
 -150.0 8.677422523498535
 -200.0 9.164518356323242
 -250.0 9.998711585998535
2010-04-16 00:00:00  13 2
 -0.0 10.443671226501465
 -3.0 10.429670333862305
 -10.0 10.207673072814941
 -15.0 9.854336738586426
 -20.0 9.426671028137207
 -30.0 9.007669448852539
 -50.0 8.62700366973877
 -75.0 8.590004920959473
 -100.0 8.476670265197754
 -125.0 8.474671363830566
 -150.0 8.561671257019043
 -200.0 8.874669075012207
 -250.0 9.72266960144043
2010-05-16 12:00:00  13 2
 -0.0 8.49064826965332
 -3.0 8.491293907165527
 -10.0 8.5361328125
 -15.0 8.819358825683594
 -20.0 9.17548656463623
 -30.0 9.590326309204102
 -50.0 9.16710090637207
 -75.0 8.784196853637695
 -100.0 8.66935920715332
 -125.0 8.537745475769043
 -150.0 8.48387336730957
 -200.0 8.502907752990723
 -250.0 9.219035148620605
2010-06-16 00:00:00  13 2
 -0.0 4.747335910797119
 -3.0 4.748669624328613
 -10.0 4.443670272827148
 -15.0 4.271005630493164
 -20.0 5.548670291900635
 -30.0 8.06367015838623
 -50.0 8.934003829956055
 -75.0 8.898336410522461
 -100.0 8.764669418334961
 -125.0 8.693669319152832
 -150.0 8.649334907531738
 -200.0 8.735671043395996
 -250.0 8.898003578186035
2010-07-16 12:00:00  13 2
 -0.0 1.7264561653137207
 -3.0 1.720970869064331
 -10.0 1.630326747894287
 -15.0 1.66774582862854
 -20.0 4.296778678894043
 -30.0 8.457099914550781
 -50.0 8.924521446228027
 -75.0 8.79839038848877
 -100.0 8.735809326171875
 -125.0 8.690970420837402
 -150.0 8.698067665100098
 -200.0 8.883875846862793
 -250.0 8.945487022399902
2010-08-16 12:00:00  13 2
 -0.0 2.1880674362182617
 -3.0 2.190647840499878
 -10.0 2.220003604888916
 -15.0 2.4725840091705322
 -20.0 3.589036464691162
 -30.0 7.4112958908081055
 -50.0 9.081294059753418
 -75.0 9.231616020202637
 -100.0 9.265165328979492
 -125.0 9.21871280670166
 -150.0 9.223552703857422
 -200.0 9.363229751586914
 -250.0 9.169037818908691
2010-09-16 00:00:00  13 2
 -0.0 2.222337245941162
 -3.0 2.22133731842041
 -10.0 2.2240025997161865
 -15.0 2.26800274848938
 -20.0 2.4793360233306885
 -30.0 3.779337167739868
 -50.0 8.184003829956055
 -75.0 8.886670112609863
 -100.0 9.02367115020752
 -125.0 9.317336082458496
 -150.0 9.498336791992188
 -200.0 9.599335670471191
 -250.0 9.688671112060547
2010-10-16 12:00:00  13 2
 -0.0 3.8290350437164307
 -3.0 3.8241970539093018
 -10.0 3.812584638595581
 -15.0 3.801939010620117
 -20.0 3.8029067516326904
 -30.0 3.901294231414795
 -50.0 5.5987138748168945
 -75.0 7.964521884918213
 -100.0 8.861939430236816
 -125.0 9.340325355529785
 -150.0 9.588714599609375
 -200.0 9.859681129455566
 -250.0 10.051616668701172
2010-11-16 00:00:00  13 2
 -0.0 6.584336757659912
 -3.0 6.58400297164917
 -10.0 6.572003364562988
 -15.0 6.536336421966553
 -20.0 6.500669956207275
 -30.0 6.409670829772949
 -50.0 6.715336322784424
 -75.0 7.856337547302246
 -100.0 8.46033763885498
 -125.0 8.88033676147461
 -150.0 9.322003364562988
 -200.0 9.751669883728027
 -250.0 10.085004806518555
2010-12-16 12:00:00  13 2
 -0.0 8.788714408874512
 -3.0 8.786456108093262
 -10.0 8.74452018737793
 -15.0 8.714842796325684
 -20.0 8.642584800720215
 -30.0 8.399357795715332
 -50.0 7.92290735244751
 -75.0 7.935486793518066
 -100.0 8.861294746398926
 -125.0 9.770648002624512
 -150.0 10.147099494934082
 -200.0 10.201617240905762
 -250.0 10.409358024597168
2011-01-16 12:00:00  13 2
 -0.0 10.04613208770752
 -3.0 10.045165061950684
 -10.0 9.968389511108398
 -15.0 9.71419620513916
 -20.0 9.421293258666992
 -30.0 9.156455993652344
 -50.0 8.580004692077637
 -75.0 8.22226333618164
 -100.0 8.539681434631348
 -125.0 9.601941108703613
 -150.0 9.892906188964844
 -200.0 10.096134185791016
 -250.0 10.42710018157959
2011-02-15 00:00:00  13 2
 -0.0 10.295003890991211
 -3.0 10.294646263122559
 -10.0 10.293575286865234
 -15.0 10.264647483825684
 -20.0 10.160717964172363
 -30.0 9.709647178649902
 -50.0 8.979290962219238
 -75.0 8.691788673400879
 -100.0 8.5700044631958
 -125.0 8.648575782775879
 -150.0 8.838217735290527
 -200.0 9.266790390014648
 -250.0 9.58143138885498
